Text;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Created-At;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
"[Saturn] ??MSI GeForce X 3050 Aero ITX 8 GB (V809-4045R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 349 EUR 
?? Link: 
?? Time: [02.04.2022 17:01:27]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 17:01:27;;;,0;1510271195668780000,0
I FINALLY managed to order a new gpu you guys ?? i’d say still about €150 above what the price should be but i desperately need one and the prices are the lowest they’ve been in a couple years and there was stock so hmm;Emma;1388032154,0;;-1,0;en;"<a href=""";2022-04-02 16:51:58;;;,0;1510268811236290000,0
"(US) In Stock: EVGA GeForce X 3070 Ti FTW3 Ultra Gaming - $829.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 16:44:09;;;,0;1510266844699010000,0
"(US) In Stock: GIGABYTE AORUS GeForce X 3070 Ti Master 8G Graphics Card, MAX-[...] - $899.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 16:31:58;;;,0;1510263776552970000,0
"Amazon US: 
PNY GeForce® GTX 1660 Ti 6GB Graphics Card

gtx1660ti 1660ti geforce gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 16:30:04;;;,0;1510263300839420000,0
"[Saturn] ??GAINWARD GeForce X 3050 Ghost 8 GB (3222) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 415.99 EUR 
?? Link: 
?? Time: [02.04.2022 16:21:50]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 16:21:50;;;,0;1510261228442200000,0
"Amazon CA: 
EVGA GeForce X 3060 XC Gaming 12GB GDDR6, 12G-P5-3657-KR, Metal Backplate, Dual-Fan...

rtx3060 geforce gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 16:00:11;;;,0;1510255777784730000,0
"(US) In Stock: GIGABYTE GeForce X 3070 Ti Vision OC 8G Graphics Card, WINDFOR[...] - $749.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 15:52:44;;;,0;1510253904730090000,0
"(US) In Stock: GIGABYTE GeForce X 3080 Ti Vision OC 12G Graphics Card, 3X WIN[...] - $1299.00
URL: 
ATC: 
X3080Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 15:33:31;;;,0;1510249067879670000,0
"Amazon US: 
Yeston GTX1660 Ti-6G D6 God of The Earth Graphics Card (PCIe 3.0, 6GB GDDR6, 14Gbps...

gtx1660ti 1660ti geforce gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 15:30:11;;;,0;1510248229568460000,0
"PNY XLR8 X 3050 cards now in stock.



instocknow InStock stockalert pcparts gpualert gpuinstock GPU ";ROGUECAST;1308809461214200000,0;;-1,0;en;"<a href=""";2022-04-02 15:30:00;;;,0;1510248183833650000,0
"Amazon CA: 
ASUS Dual AMD Radeon RX 6600 XT OC Edition 8GB GDDR6 Gaming Graphics Card (AMD...

rx6600xt 6600xt radeon gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 15:00:12;;;,0;1510240682916690000,0
 GPU prices are down and stuffs in stock, that game were making is coming out soon. ;Guy_Manley;742617309261500000,0;SuperBulletWill;27032052,0;en;"<a href=""";2022-04-02 14:57:43;;;,0;1510240060364450000,0
"(US) In Stock: ASUS Dual AMD Radeon RX 6700 XT OC Edition 12GB GDDR6 Gaming Gra[...] - $419.00
URL: 
ATC: 
RX6700XT gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 14:55:55;;;,0;1510239606477710000,0
"  will make more millionaires this year!
✓CASINO is live 24/7 w/ 3000+ games
✓JACKPOT LOTTERY $50K
✓Own 1 of our NFT's & get 10% share from CASINO PROFITS ??
✓100% SAFU w/280 BNB LP!
✓KYC & DOXXED Devs
MetAces Bitcoin DOGE Bsc Binance 1000xgem ElonMusk";Bullishlady4;1509354176874450000,0;gpu_stock_up;1483457332478680000,0;en;"<a href=""";2022-04-02 14:49:05;;;,0;1510237887652330000,0
"(US) In Stock: GIGABYTE GeForce X 3080 Gaming OC 12G Graphics Card, 3X WINDFO[...] - $1049.00
URL: 
ATC: 
X3080 gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 14:46:56;;;,0;1510237344393160000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3070 Ti Trinity OC 8GB GDDR6X 256-bit 1[...] - $849.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 14:45:16;;;,0;1510236927227690000,0
"[Saturn] ??MSI GeForce X™ 3060 VENTUS 2x 12G OC (V397-022R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 509 EUR 
?? Link: 
?? Time: [02.04.2022 14:43:26]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 14:43:26;;;,0;1510236464075970000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3070 Ti AMP Holo - $899.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 14:39:16;;;,0;1510235415717900000,0
"Amazon US: 
Asus GeForce GTX 1660 Super Overclocked 6GB Phoenix Fan Edition HDMI DP DVI Graphics...

gtx1660super 1660super geforce gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 14:30:05;;;,0;1510233104161590000,0
"(US) In Stock: GIGABYTE GeForce X 3070 Ti Gaming OC 8G Graphics Card, WINDFOR[...] - $849.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 14:27:39;;;,0;1510232492971720000,0
"(US) In Stock: GIGABYTE GeForce X 3070 Ti Gaming OC 8G Graphics Card, WINDFOR[...] - $849.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 14:26:59;;;,0;1510232325111500000,0
"(US) In Stock: ASUS TUF Gaming NVIDIA GeForce X 3070 Ti OC - $799.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 14:26:23;;;,0;1510232174972210000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3080 Ti Trinity OC 12GB GDDR6X 384-bit [...] - $1384.00
URL: 
ATC: 
X3080Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 14:18:23;;;,0;1510230159575510000,0
"[MediaMarkt] ??INNO3D GeForce® GTX 1660 SUPER Compact 4 GB (N166S1-06D6-1712VA29) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 459.99 EUR 
?? Link: 
?? Time: [02.04.2022 14:01:26]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 14:01:26;;;,0;1510225892764790000,0
"Amazon US: 
GIGABYTE GeForce X 3080 Ti Gaming OC 12G NVIDIA 12GB GDDR6X Graphics Card

rtx3080ti 3080ti geforce gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 14:00:17;;;,0;1510225605249360100,0
"Amazon CA: 
Sapphire 11293-03-40G Radeon NITRO+ RX 5700 XT 8GB GDDR6 Dual HDMI / Dual DP OC...

rx5700xt 5700xt radeon gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 14:00:13;;;,0;1510225587461370000,0
"[Saturn] ??MSI GeForce X™ 3090 Gaming X Trio 24GB (V388‐011R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 2049 EUR 
?? Link: 
?? Time: [02.04.2022 13:48:09]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:48:09;;;,0;1510222550822900000,0
"[Saturn] ??ZOTAC GeForce X™ 3090 TRINITY OC 24GB (ZT-A30900J-10P) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 2149 EUR 
?? Link: 
?? Time: [02.04.2022 13:43:57]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:43:57;;;,0;1510221495632600000,0
"(US) In Stock: ASUS GeForce X 2060 OC - $389.00
URL: 
ATC: 
X2060 gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 13:42:47;;;,0;1510221202534460000,0
"BestBuy has X GPU Graphics Cards in stock rt now

?? 

✅ Below Retail Pricing
♻️ Follow & Retweet

videocards gamingdeals videogamedeals";SupplyNinja • Xbox PS5 Restocks • Video Game Deals;1334105752391310000,0;;-1,0;en;"<a href=""";2022-04-02 13:32:00;;;,0;1510218486190000000,0
"(US) In Stock: GIGABYTE AORUS GeForce X 3070 Ti Master 8G Graphics Card, MAX-[...] - $899.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 13:30:34;;;,0;1510218128042580000,0
"Amazon US: 
GIGABYTE Radeon RX 6600 XT Gaming OC 8G Graphics Card, WINDFORCE 3X Cooling System...

rx6600xt 6600xt radeon gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 13:30:04;;;,0;1510218001425000000,0
"[MediaMarkt] ??ZOTAC NVIDIA GAMING GEFORCE X™ 3080 Ti AMP EXTREME HOLO (ZT-A30810B-10P) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1779 EUR 
?? Link: 
?? Time: [02.04.2022 13:17:27]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:17:27;;;,0;1510214825888130000,0
"[MediaMarkt] ??KFA2 GeForce X™ 3080 Ti SG 1-Click OC 12GB LHR (38IOM5MD99DK) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1399 EUR 
?? Link: 
?? Time: [02.04.2022 13:17:26]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:17:27;;;,0;1510214823467960000,0
"[MediaMarkt] ??ZOTAC GeForce X™ 3080 Ti Trinity OC 12GB LHR (ZT-A30810J-10P) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1669 EUR 
?? Link: 
?? Time: [02.04.2022 13:17:04]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:17:04;;;,0;1510214730182500000,0
"[MediaMarkt] ??GAINWARD GeForce X™ 3080 Ti Phoenix 12GB LHR (2379) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1679 EUR 
?? Link: 
?? Time: [02.04.2022 13:17:02]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:17:02;;;,0;1510214719835150000,0
"[MediaMarkt] ??PALIT GeForce X™ 3080 Ti GamingPro 12GB LHR (NED308T019KB-132AA) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 2000 EUR 
?? Link: 
?? Time: [02.04.2022 13:17:01]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:17:01;;;,0;1510214716576130000,0
"[MediaMarkt] ??PALIT GeForce X™ 3080 Ti GameRock 12GB LHR (NED308T019KB-1020G) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1769 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:59]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:59;;;,0;1510214707264820000,0
"[MediaMarkt] ??GIGABYTE GeForce X™ 3080 Ti Vision OC 12 GB LHR (GV-N308TVISION OC-12GD) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1569 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:58]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:58;;;,0;1510214703955520000,0
"[MediaMarkt] ??GIGABYTE GeForce X™ 3080 Ti Gaming OC 12GB LHR (GV-N308TGAMING OC-12GD) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1499 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:57]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:57;;;,0;1510214700960730000,0
"[MediaMarkt] ??ASUS DUAL-X3050-O8G (90YV0HH0-M0NA00) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 391.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:55]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:55;;;,0;1510214691452300000,0
"[MediaMarkt] ??GAINWARD GeForce X 3050 Ghost 8 GB (3222) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 415.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:53]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:53;;;,0;1510214682338020000,0
"[MediaMarkt] ??MSI GeForce X™ 3080 Ti GAMING X TRIO 12G LHR (V389-058R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1699 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:47]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:47;;;,0;1510214656241150000,0
"[MediaMarkt] ??GIGABYTE GEFORCE X 3050 EAGLE OC 8G (GV-N3050EAGLE OC-8GD) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 399.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:46]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:46;;;,0;1510214652587920100,0
"[MediaMarkt] ??ASUS GeForce X™ 3080 Ti TUF Gaming  OC 12GB  LHR (90YV0GU1-M0NM00) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1599 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:44]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:44;;;,0;1510214646413860000,0
"[MediaMarkt] ??GIGABYTE GEFORCE X 3050 (GAMING OC 8GV-N3050GAMING OC-8GD) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 415.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:44]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:44;;;,0;1510214643507150000,0
"[MediaMarkt] ??INNO3D GeForce X 3050 TWIN X2 OC (N30502-08D6X-11902130) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 499 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:39]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:39;;;,0;1510214623127120100,0
"[MediaMarkt] ??PALIT GeForce X 3050 Dual 8 GB (NE63050019P1-190AD) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 399.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:38]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:38;;;,0;1510214620325240000,0
"[MediaMarkt] ??ZOTAC GAMING GEFORCE X 3050 TWIN EDGE OC 8GB DDR6 (ZT-A30500H-10M X 3050 TWIN EDGE OC) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 389.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:16:37]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:16:37;;;,0;1510214616965690000,0
"[MediaMarkt] ??ASUS Radeon™ ROG STRIX RX 6600 XT O8G GAMING (90YV0GN0-M0NA00) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 539.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:08:15]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:08:15;;;,0;1510212510753900000,0
"[MediaMarkt] ??SAPPHIRE PULSE AMD Radeon™ RX 6700 XT (11306-02-20G) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 799.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:08:13]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:08:13;;;,0;1510212503388700000,0
"[MediaMarkt] ??SAPPHIRE NITRO+ AMD Radeon™ RX 6700 XT 12GB (11306-01-20G) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 819.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:08:06]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:08:07;;;,0;1510212474833930000,0
"[MediaMarkt] ??GIGABYTE Radeon RX 6800 Gaming OC 16 GB (GV-R68GAMING OC-16GD) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1039 EUR 
?? Link: 
?? Time: [02.04.2022 13:08:05]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:08:05;;;,0;1510212468815110000,0
"[MediaMarkt] ??GIGABYTE Radeon RX 6800 XT Gaming OC 16 GB (GV-R68XTGAMING OC-16GD) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1159 EUR 
?? Link: 
?? Time: [02.04.2022 13:08:04]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:08:04;;;,0;1510212464562120000,0
"[MediaMarkt] ??GIGABYTE AMD Radeon GV-R66EAGLE-8GD (GV-R66EAGLE-8GD) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 455.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:08:03]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:08:03;;;,0;1510212460220980000,0
"[MediaMarkt] ??ASUS Dual DUAL-RX6700XT-O12G (90YV0G83-M0NA00) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 699 EUR 
?? Link: 
?? Time: [02.04.2022 13:07:47]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:07:47;;;,0;1510212392814350000,0
"[MediaMarkt] ??MSI Radeon RX 6600 Mech 2X 8GB (V502-035R) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 445.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:07:36]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:07:36;;;,0;1510212347641710000,0
"[MediaMarkt] ??ASUS DUAL-RX6500XT-O4G (90YV0HA1-M0NA00) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 263.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:07:34]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:07:34;;;,0;1510212338129030000,0
"[MediaMarkt] ??ASUS TUF-RX6500XT-O4G-GAMING (90YV0HA0-M0NA00) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 299.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:07:30]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:07:30;;;,0;1510212323100840000,0
"[MediaMarkt] ??SAPPHIRE PULSE Radeon RX 6500 XT Gaming OC (11314-01-20G) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 259.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:07:29]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:07:29;;;,0;1510212318889710000,0
"[MediaMarkt] ??GIGABYTE GV-R65XTGAMING OC-4GD RX 6500 XT GAMING OC 4G (GV-R65XTGAMING OC-4GD) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 309.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:07:25]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:07:25;;;,0;1510212300099180000,0
"[MediaMarkt] ??GIGABYTE GV-R65XTEAGLE-4GD RX 6500 XT EAGLE 4G (GV-R65XTEAGLE-4GD) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 309.99 EUR 
?? Link: 
?? Time: [02.04.2022 13:07:22]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:07:22;;;,0;1510212287000460000,0
"[MediaMarkt] ??MSI Radeon RX 6500 XT MECH 2XGB OC (V508-003R) (AMD, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 399 EUR 
?? Link: 
?? Time: [02.04.2022 13:07:08]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 13:07:08;;;,0;1510212229064500000,0
"[MediaMarkt] ??ASUS Geforce® GTX 1660 SUPER™ Phoenix 6GB (90YV0DT1-M0NA00) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 499 EUR 
?? Link: 
?? Time: [02.04.2022 12:38:54]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 12:38:54;;;,0;1510205124517510000,0
"[Saturn] ??MSI GeForce X 3080 Gaming Z Trio LHR 12GB (V389-402R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1299 EUR 
?? Link: 
?? Time: [02.04.2022 12:36:26]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 12:36:27;;;,0;1510204505660470000,0
"Amazon CA: 
ASUS TUF Gaming NVIDIA GeForce X 3080 Ti 12GB GDDR6X Graphics Card

rtx3080ti 3080ti geforce gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 12:30:31;;;,0;1510203012618330000,0
"[MediaMarkt] ??GIGABYTE GeForce X™ 3070 Gaming OC 8GB LHR (GV-N3070GAMING OC-8GD 2.0) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 849.99 EUR 
?? Link: 
?? Time: [02.04.2022 12:30:12]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 12:30:12;;;,0;1510202934839100000,0
"[Saturn] ??MSI GeForce X™ 3070 GAMING Z TRIO 8GB LHR (V390-264R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 829 EUR 
?? Link: 
?? Time: [02.04.2022 12:29:36]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 12:29:36;;;,0;1510202782103520000,0
"[MediaMarkt] ??GAINWARD GeForce X™ 3070 Phoenix 8GB (1990) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 719.99 EUR 
?? Link: 
?? Time: [02.04.2022 12:26:41]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 12:26:41;;;,0;1510202050814040000,0
"(US) In Stock: GIGABYTE GeForce X 3080 Ti Vision OC 12G Graphics Card, 3X WIN[...] - $1299.00
URL: 
ATC: 
X3080Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 12:02:40;;;,0;1510196006989690000,0
"(US) In Stock: ASUS Dual AMD Radeon RX 6700 XT OC Edition 12GB GDDR6 Gaming Gra[...] - $419.00
URL: 
ATC: 
RX6700XT gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 11:54:27;;;,0;1510193937205500000,0
"[MediaMarkt] ??MSI GeForce X™ 3070 Ti SUPRIM X 8Gb LHR (V505-008R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 999.99 EUR 
?? Link: 
?? Time: [02.04.2022 11:44:02]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-04-02 11:44:02;;;,0;1510191315388180000,0
"(US) In Stock: GIGABYTE GeForce X 3080 Gaming OC 12G Graphics Card, 3X WINDFO[...] - $1049.00
URL: 
ATC: 
X3080 gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 11:41:56;;;,0;1510190787090290000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3070 Ti Trinity OC 8GB GDDR6X 256-bit 1[...] - $849.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 11:41:17;;;,0;1510190625974500000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3070 Ti AMP Holo - $899.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 11:37:44;;;,0;1510189730020800000,0
"Amazon US: 
GIGABYTE AORUS Radeon RX 6900 XT Master 16G Graphics Card, MAX-Covered Cooling...

rx6900xt 6900xt radeon gpustock gpualert cryptomining mining crypto";GPU Stock Updater;1483457332478680000,0;;-1,0;en;"<a href=""";2022-04-02 11:30:04;;;,0;1510187803405140000,0
"(US) In Stock: ASUS TUF Gaming NVIDIA GeForce X 3070 Ti OC - $799.00
URL: 
ATC: 
X3070Ti gpudrops GPUalert InStock";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-04-02 11:24:12;;;,0;1510186326863200000,0
